id,image,pixel_bbox,gps_top_left,gps_bottom_right
721,tile_2052_10944.tif,"[964, 328, 985, 354]","(238967.35287727127, 8062635.176153502)","(238967.53137727128, 8062634.9551535025)"
722,tile_2052_10944.tif,"[1619, 86, 1660, 119]","(238972.92037727128, 8062637.233153502)","(238973.2688772713, 8062636.952653502)"
723,tile_2052_10944.tif,"[12, 672, 53, 694]","(238959.2608772713, 8062632.252153503)","(238959.6093772713, 8062632.065153502)"
724,tile_2052_10944.tif,"[1104, 104, 1139, 136]","(238968.54287727128, 8062637.0801535025)","(238968.8403772713, 8062636.808153503)"
725,tile_2052_10944.tif,"[562, 880, 586, 918]","(238963.9358772713, 8062630.484153503)","(238964.1398772713, 8062630.161153503)"
726,tile_2052_12768.tif,"[1395, 187, 1425, 226]","(238986.52037727128, 8062636.374653502)","(238986.77537727126, 8062636.043153502)"
727,tile_2052_12768.tif,"[693, 871, 733, 906]","(238980.55337727128, 8062630.560653502)","(238980.89337727128, 8062630.263153503)"
728,tile_2052_12768.tif,"[580, 93, 625, 137]","(238979.59287727127, 8062637.173653502)","(238979.97537727127, 8062636.799653502)"
729,tile_2052_12768.tif,"[489, 887, 536, 914]","(238978.81937727128, 8062630.424653502)","(238979.21887727128, 8062630.195153503)"
730,tile_2052_12768.tif,"[300, 50, 338, 80]","(238977.21287727126, 8062637.539153502)","(238977.53587727126, 8062637.284153502)"
731,tile_2052_14592.tif,"[1679, 720, 1719, 743]","(239004.4383772713, 8062631.844153502)","(239004.7783772713, 8062631.648653503)"
732,tile_2052_14592.tif,"[1066, 501, 1114, 545]","(238999.2278772713, 8062633.705653503)","(238999.6358772713, 8062633.331653503)"
733,tile_2052_14592.tif,"[1686, 897, 1712, 936]","(239004.4978772713, 8062630.339653502)","(239004.71887727128, 8062630.008153503)"
734,tile_2052_14592.tif,"[570, 65, 618, 92]","(238995.0118772713, 8062637.411653502)","(238995.41987727128, 8062637.1821535025)"
735,tile_2052_14592.tif,"[492, 477, 529, 506]","(238994.3488772713, 8062633.9096535025)","(238994.6633772713, 8062633.663153502)"
736,tile_2052_16416.tif,"[1013, 73, 1039, 118]","(239014.28137727128, 8062637.343653502)","(239014.50237727127, 8062636.961153503)"
737,tile_2052_16416.tif,"[87, 506, 125, 528]","(239006.41037727127, 8062633.663153502)","(239006.73337727127, 8062633.476153502)"
738,tile_2052_16416.tif,"[1237, 431, 1258, 480]","(239016.18537727126, 8062634.300653502)","(239016.36387727127, 8062633.884153502)"
739,tile_2052_16416.tif,"[864, 906, 895, 927]","(239013.0148772713, 8062630.263153503)","(239013.2783772713, 8062630.084653502)"
740,tile_2052_16416.tif,"[1627, 146, 1663, 191]","(239019.50037727127, 8062636.723153503)","(239019.80637727128, 8062636.340653502)"
741,tile_2052_1824.tif,"[1223, 520, 1261, 567]","(238892.03437727128, 8062633.544153502)","(238892.35737727126, 8062633.144653502)"
742,tile_2052_1824.tif,"[433, 625, 477, 657]","(238885.31937727125, 8062632.651653502)","(238885.69337727127, 8062632.379653502)"
743,tile_2052_1824.tif,"[143, 807, 173, 854]","(238882.85437727126, 8062631.104653503)","(238883.10937727126, 8062630.7051535025)"
744,tile_2052_1824.tif,"[266, 636, 291, 667]","(238883.89987727127, 8062632.558153503)","(238884.11237727126, 8062632.294653502)"
745,tile_2052_1824.tif,"[525, 780, 560, 800]","(238886.10137727126, 8062631.334153502)","(238886.39887727128, 8062631.164153502)"
746,tile_2052_18240.tif,"[30, 567, 53, 609]","(239021.4298772713, 8062633.144653502)","(239021.6253772713, 8062632.787653502)"
747,tile_2052_18240.tif,"[44, 602, 93, 627]","(239021.5488772713, 8062632.8471535025)","(239021.9653772713, 8062632.634653502)"
748,tile_2052_18240.tif,"[29, 936, 49, 981]","(239021.4213772713, 8062630.008153503)","(239021.59137727128, 8062629.6256535025)"
749,tile_2052_18240.tif,"[13, 538, 45, 565]","(239021.2853772713, 8062633.391153502)","(239021.5573772713, 8062633.161653502)"
750,tile_2052_18240.tif,"[14, 288, 39, 335]","(239021.2938772713, 8062635.516153502)","(239021.5063772713, 8062635.116653502)"
751,tile_2052_3648.tif,"[1486, 774, 1535, 798]","(238909.77387727128, 8062631.385153502)","(238910.1903772713, 8062631.181153502)"
752,tile_2052_3648.tif,"[644, 635, 681, 667]","(238902.61687727127, 8062632.566653502)","(238902.93137727128, 8062632.294653502)"
753,tile_2052_3648.tif,"[722, 196, 754, 222]","(238903.27987727127, 8062636.298153502)","(238903.5518772713, 8062636.077153502)"
754,tile_2052_3648.tif,"[1157, 372, 1200, 400]","(238906.97737727128, 8062634.802153503)","(238907.3428772713, 8062634.564153503)"
755,tile_2052_3648.tif,"[1527, 710, 1560, 739]","(238910.1223772713, 8062631.929153502)","(238910.4028772713, 8062631.682653503)"
756,tile_2052_5472.tif,"[1520, 440, 1565, 478]","(238925.56687727128, 8062634.224153502)","(238925.94937727126, 8062633.901153502)"
757,tile_2052_5472.tif,"[357, 257, 379, 292]","(238915.68137727128, 8062635.779653503)","(238915.86837727128, 8062635.482153502)"
758,tile_2052_5472.tif,"[1588, 142, 1632, 179]","(238926.14487727126, 8062636.757153503)","(238926.51887727127, 8062636.442653502)"
759,tile_2052_5472.tif,"[1111, 587, 1136, 608]","(238922.09037727126, 8062632.974653502)","(238922.30287727126, 8062632.796153503)"
760,tile_2052_5472.tif,"[1203, 5, 1250, 52]","(238922.87237727127, 8062637.921653503)","(238923.27187727127, 8062637.522153502)"
761,tile_2052_7296.tif,"[653, 513, 679, 556]","(238933.7013772713, 8062633.603653503)","(238933.9223772713, 8062633.238153502)"
762,tile_2052_7296.tif,"[1424, 341, 1455, 380]","(238940.25487727128, 8062635.065653502)","(238940.51837727128, 8062634.734153503)"
763,tile_2052_7296.tif,"[1080, 188, 1125, 231]","(238937.33087727128, 8062636.366153502)","(238937.71337727128, 8062636.0006535025)"
764,tile_2052_7296.tif,"[1410, 437, 1438, 476]","(238940.1358772713, 8062634.249653502)","(238940.37387727128, 8062633.918153502)"
765,tile_2052_7296.tif,"[944, 686, 991, 725]","(238936.1748772713, 8062632.133153503)","(238936.5743772713, 8062631.8016535025)"
766,tile_2052_9120.tif,"[811, 117, 832, 144]","(238950.54837727128, 8062636.969653502)","(238950.72687727129, 8062636.740153503)"
767,tile_2052_9120.tif,"[1053, 445, 1089, 482]","(238952.60537727128, 8062634.181653502)","(238952.91137727126, 8062633.867153502)"
768,tile_2052_9120.tif,"[1527, 789, 1555, 819]","(238956.6343772713, 8062631.257653503)","(238956.87237727127, 8062631.002653502)"
769,tile_2052_9120.tif,"[874, 441, 895, 479]","(238951.08387727127, 8062634.215653502)","(238951.26237727128, 8062633.8926535025)"
770,tile_2052_9120.tif,"[1040, 956, 1072, 1005]","(238952.49487727127, 8062629.838153502)","(238952.76687727126, 8062629.421653503)"
771,tile_21546_0.tif,"[541, 455, 573, 479]","(238870.73337727127, 8062468.397653502)","(238871.00537727127, 8062468.1936535025)"
772,tile_21546_0.tif,"[643, 294, 687, 343]","(238871.60037727127, 8062469.766153502)","(238871.97437727128, 8062469.349653502)"
773,tile_21546_0.tif,"[767, 138, 790, 178]","(238872.65437727128, 8062471.092153503)","(238872.84987727128, 8062470.752153503)"
774,tile_21546_0.tif,"[815, 164, 862, 197]","(238873.06237727127, 8062470.871153503)","(238873.46187727127, 8062470.590653502)"
775,tile_21546_0.tif,"[308, 90, 343, 136]","(238868.75287727127, 8062471.500153502)","(238869.05037727128, 8062471.109153503)"
776,tile_21546_10944.tif,"[572, 34, 619, 81]","(238964.02087727128, 8062471.976153502)","(238964.42037727128, 8062471.576653502)"
777,tile_21546_10944.tif,"[928, 69, 972, 91]","(238967.0468772713, 8062471.678653502)","(238967.42087727127, 8062471.491653502)"
778,tile_21546_10944.tif,"[623, 225, 672, 250]","(238964.4543772713, 8062470.3526535025)","(238964.87087727129, 8062470.140153502)"
779,tile_21546_10944.tif,"[671, 536, 715, 573]","(238964.8623772713, 8062467.709153502)","(238965.2363772713, 8062467.394653502)"
780,tile_21546_10944.tif,"[660, 243, 706, 277]","(238964.7688772713, 8062470.199653503)","(238965.15987727128, 8062469.910653503)"
781,tile_21546_12768.tif,"[21, 521, 43, 561]","(238974.84137727128, 8062467.836653503)","(238975.0283772713, 8062467.496653503)"
782,tile_21546_12768.tif,"[773, 230, 810, 253]","(238981.23337727127, 8062470.310153502)","(238981.54787727128, 8062470.114653503)"
783,tile_21546_12768.tif,"[432, 604, 463, 631]","(238978.33487727126, 8062467.1311535025)","(238978.59837727126, 8062466.901653502)"
784,tile_21546_12768.tif,"[718, 137, 764, 170]","(238980.76587727127, 8062471.100653502)","(238981.15687727128, 8062470.820153503)"
785,tile_21546_12768.tif,"[438, 369, 485, 409]","(238978.38587727127, 8062469.128653502)","(238978.78537727127, 8062468.788653502)"
786,tile_21546_14592.tif,"[1416, 352, 1458, 389]","(239002.20287727128, 8062469.2731535025)","(239002.5598772713, 8062468.958653502)"
787,tile_21546_14592.tif,"[437, 567, 466, 599]","(238993.8813772713, 8062467.445653502)","(238994.1278772713, 8062467.173653502)"
788,tile_21546_14592.tif,"[809, 16, 858, 47]","(238997.0433772713, 8062472.129153502)","(238997.4598772713, 8062471.865653503)"
789,tile_21546_14592.tif,"[825, 883, 845, 931]","(238997.1793772713, 8062464.759653502)","(238997.34937727128, 8062464.351653502)"
790,tile_21546_14592.tif,"[458, 878, 498, 919]","(238994.0598772713, 8062464.802153503)","(238994.3998772713, 8062464.453653502)"
791,tile_21546_16416.tif,"[307, 611, 340, 659]","(239008.28037727127, 8062467.071653502)","(239008.5608772713, 8062466.663653502)"
792,tile_21546_16416.tif,"[939, 695, 965, 736]","(239013.65237727127, 8062466.357653502)","(239013.8733772713, 8062466.009153502)"
793,tile_21546_16416.tif,"[1488, 881, 1510, 919]","(239018.3188772713, 8062464.776653502)","(239018.50587727127, 8062464.453653502)"
794,tile_21546_16416.tif,"[969, 323, 1000, 362]","(239013.90737727127, 8062469.519653502)","(239014.17087727127, 8062469.1881535025)"
795,tile_21546_16416.tif,"[1478, 672, 1498, 713]","(239018.23387727127, 8062466.553153503)","(239018.40387727128, 8062466.204653502)"
796,tile_21546_1824.tif,"[568, 592, 594, 627]","(238886.46687727128, 8062467.233153502)","(238886.68787727127, 8062466.935653502)"
797,tile_21546_1824.tif,"[1274, 879, 1303, 901]","(238892.46787727127, 8062464.793653502)","(238892.71437727127, 8062464.606653502)"
798,tile_21546_1824.tif,"[1066, 287, 1109, 318]","(238890.69987727128, 8062469.825653503)","(238891.06537727127, 8062469.562153502)"
799,tile_21546_1824.tif,"[535, 581, 566, 619]","(238886.18637727128, 8062467.326653502)","(238886.44987727128, 8062467.003653502)"
800,tile_21546_1824.tif,"[186, 541, 211, 561]","(238883.21987727127, 8062467.666653503)","(238883.43237727127, 8062467.496653503)"
801,tile_21546_18240.tif,"[36, 309, 84, 350]","(239021.4808772713, 8062469.638653503)","(239021.8888772713, 8062469.2901535025)"
802,tile_21546_18240.tif,"[24, 54, 54, 93]","(239021.3788772713, 8062471.806153502)","(239021.6338772713, 8062471.474653502)"
803,tile_21546_18240.tif,"[13, 128, 44, 156]","(239021.2853772713, 8062471.177153503)","(239021.5488772713, 8062470.939153503)"
804,tile_21546_18240.tif,"[26, 254, 62, 295]","(239021.39587727128, 8062470.106153502)","(239021.7018772713, 8062469.757653503)"
805,tile_21546_18240.tif,"[15, 502, 63, 544]","(239021.3023772713, 8062467.998153502)","(239021.7103772713, 8062467.641153502)"
806,tile_21546_3648.tif,"[1367, 442, 1396, 478]","(238908.76237727128, 8062468.508153502)","(238909.0088772713, 8062468.202153502)"
807,tile_21546_3648.tif,"[1565, 836, 1591, 869]","(238910.44537727127, 8062465.159153502)","(238910.6663772713, 8062464.878653502)"
808,tile_21546_3648.tif,"[761, 219, 808, 251]","(238903.61137727127, 8062470.403653502)","(238904.01087727127, 8062470.131653503)"
809,tile_21546_3648.tif,"[229, 792, 271, 814]","(238899.08937727127, 8062465.533153502)","(238899.4463772713, 8062465.346153502)"
810,tile_21546_3648.tif,"[1555, 753, 1604, 778]","(238910.36037727128, 8062465.864653503)","(238910.77687727127, 8062465.652153502)"
811,tile_21546_5472.tif,"[275, 666, 316, 699]","(238914.98437727126, 8062466.604153503)","(238915.33287727128, 8062466.323653502)"
812,tile_21546_5472.tif,"[22, 642, 58, 663]","(238912.83387727127, 8062466.808153503)","(238913.13987727126, 8062466.629653502)"
813,tile_21546_5472.tif,"[547, 460, 570, 486]","(238917.29637727127, 8062468.355153502)","(238917.49187727127, 8062468.134153502)"
814,tile_21546_5472.tif,"[1476, 561, 1515, 595]","(238925.19287727127, 8062467.496653503)","(238925.52437727127, 8062467.207653502)"
815,tile_21546_5472.tif,"[543, 110, 566, 145]","(238917.26237727128, 8062471.3301535025)","(238917.45787727128, 8062471.032653502)"
816,tile_21546_7296.tif,"[357, 348, 399, 389]","(238931.1853772713, 8062469.3071535025)","(238931.54237727128, 8062468.958653502)"
817,tile_21546_7296.tif,"[606, 263, 635, 285]","(238933.3018772713, 8062470.029653503)","(238933.54837727128, 8062469.842653503)"
818,tile_21546_7296.tif,"[3, 653, 43, 695]","(238928.17637727127, 8062466.714653502)","(238928.5163772713, 8062466.357653502)"
819,tile_21546_7296.tif,"[1472, 371, 1521, 403]","(238940.66287727127, 8062469.111653502)","(238941.0793772713, 8062468.839653502)"
820,tile_21546_7296.tif,"[544, 945, 572, 983]","(238932.7748772713, 8062464.232653502)","(238933.01287727128, 8062463.9096535025)"
821,tile_21546_9120.tif,"[1469, 15, 1493, 45]","(238956.14137727127, 8062472.137653503)","(238956.34537727127, 8062471.882653503)"
822,tile_21546_9120.tif,"[1175, 722, 1203, 767]","(238953.64237727126, 8062466.128153502)","(238953.88037727127, 8062465.745653503)"
823,tile_21546_9120.tif,"[347, 687, 395, 735]","(238946.60437727126, 8062466.425653502)","(238947.01237727128, 8062466.0176535025)"
824,tile_21546_9120.tif,"[1087, 637, 1122, 661]","(238952.89437727127, 8062466.850653502)","(238953.19187727128, 8062466.646653502)"
825,tile_21546_9120.tif,"[240, 242, 265, 276]","(238945.69487727128, 8062470.208153502)","(238945.90737727127, 8062469.919153502)"
826,tile_22572_0.tif,"[1664, 276, 1686, 299]","(238880.27887727128, 8062461.198153502)","(238880.4658772713, 8062461.002653503)"
827,tile_22572_0.tif,"[342, 692, 384, 724]","(238869.0418772713, 8062457.662153502)","(238869.39887727128, 8062457.390153502)"
828,tile_22572_0.tif,"[1147, 132, 1196, 170]","(238875.8843772713, 8062462.422153503)","(238876.30087727128, 8062462.099153503)"
829,tile_22572_0.tif,"[350, 759, 374, 789]","(238869.1098772713, 8062457.092653503)","(238869.31387727128, 8062456.837653503)"
830,tile_22572_0.tif,"[1622, 895, 1662, 931]","(238879.9218772713, 8062455.936653502)","(238880.2618772713, 8062455.630653502)"
831,tile_22572_10944.tif,"[510, 210, 547, 256]","(238963.49387727128, 8062461.759153502)","(238963.80837727129, 8062461.368153502)"
832,tile_22572_10944.tif,"[1419, 262, 1457, 294]","(238971.2203772713, 8062461.317153502)","(238971.5433772713, 8062461.045153502)"
833,tile_22572_10944.tif,"[69, 416, 100, 442]","(238959.7453772713, 8062460.008153503)","(238960.0088772713, 8062459.787153502)"
834,tile_22572_10944.tif,"[725, 890, 771, 921]","(238965.3213772713, 8062455.979153503)","(238965.7123772713, 8062455.715653502)"
835,tile_22572_10944.tif,"[345, 675, 389, 707]","(238962.09137727128, 8062457.806653502)","(238962.4653772713, 8062457.5346535025)"
836,tile_22572_12768.tif,"[671, 129, 708, 176]","(238980.36637727128, 8062462.447653502)","(238980.68087727128, 8062462.048153503)"
837,tile_22572_12768.tif,"[1414, 907, 1458, 942]","(238986.68187727127, 8062455.834653502)","(238987.05587727128, 8062455.537153502)"
838,tile_22572_12768.tif,"[1597, 677, 1638, 708]","(238988.23737727126, 8062457.789653502)","(238988.58587727128, 8062457.526153502)"
839,tile_22572_12768.tif,"[1300, 770, 1332, 811]","(238985.71287727126, 8062456.999153502)","(238985.9848772713, 8062456.650653503)"
840,tile_22572_12768.tif,"[1041, 29, 1085, 70]","(238983.51137727126, 8062463.297653503)","(238983.88537727128, 8062462.9491535025)"
841,tile_22572_14592.tif,"[1736, 927, 1785, 957]","(239004.92287727128, 8062455.664653502)","(239005.3393772713, 8062455.4096535025)"
842,tile_22572_14592.tif,"[1274, 15, 1315, 40]","(239000.99587727129, 8062463.416653503)","(239001.34437727128, 8062463.204153502)"
843,tile_22572_14592.tif,"[1268, 923, 1316, 954]","(239000.94487727128, 8062455.698653502)","(239001.3528772713, 8062455.435153502)"
844,tile_22572_14592.tif,"[1756, 637, 1800, 657]","(239005.0928772713, 8062458.129653502)","(239005.46687727128, 8062457.959653502)"
845,tile_22572_14592.tif,"[1359, 910, 1396, 957]","(239001.7183772713, 8062455.809153503)","(239002.0328772713, 8062455.4096535025)"
846,tile_22572_16416.tif,"[753, 477, 777, 511]","(239012.07137727126, 8062459.489653503)","(239012.2753772713, 8062459.200653503)"
847,tile_22572_16416.tif,"[1718, 608, 1752, 651]","(239020.27387727128, 8062458.376153503)","(239020.56287727127, 8062458.010653502)"
848,tile_22572_16416.tif,"[488, 647, 537, 695]","(239009.8188772713, 8062458.044653502)","(239010.23537727128, 8062457.6366535025)"
849,tile_22572_16416.tif,"[105, 418, 140, 464]","(239006.5633772713, 8062459.991153503)","(239006.86087727128, 8062459.600153502)"
850,tile_22572_16416.tif,"[1372, 310, 1414, 352]","(239017.33287727128, 8062460.909153502)","(239017.68987727127, 8062460.552153503)"
851,tile_22572_1824.tif,"[580, 242, 616, 274]","(238886.56887727126, 8062461.487153502)","(238886.87487727127, 8062461.215153502)"
852,tile_22572_1824.tif,"[1470, 221, 1497, 259]","(238894.13387727126, 8062461.665653503)","(238894.36337727128, 8062461.342653503)"
853,tile_22572_1824.tif,"[786, 629, 820, 666]","(238888.31987727128, 8062458.197653502)","(238888.60887727127, 8062457.883153503)"
854,tile_22572_1824.tif,"[74, 736, 116, 761]","(238882.26787727128, 8062457.288153502)","(238882.62487727127, 8062457.075653503)"
855,tile_22572_1824.tif,"[1648, 34, 1677, 79]","(238895.64687727127, 8062463.255153502)","(238895.89337727128, 8062462.872653502)"
856,tile_22572_18240.tif,"[20, 604, 55, 653]","(239021.3448772713, 8062458.410153503)","(239021.6423772713, 8062457.993653502)"
857,tile_22572_18240.tif,"[31, 456, 53, 491]","(239021.4383772713, 8062459.668153502)","(239021.6253772713, 8062459.370653503)"
858,tile_22572_18240.tif,"[29, 133, 59, 162]","(239021.4213772713, 8062462.413653502)","(239021.6763772713, 8062462.167153503)"
859,tile_22572_18240.tif,"[34, 22, 59, 64]","(239021.46387727128, 8062463.357153502)","(239021.6763772713, 8062463.000153502)"
